1438948800,3.0,3.00001,3.0,3.0,123.93056831,4
1438992000,3.0,3.0,2.0,2.0,125.4,3
1439035200,1.2,1.2,0.15,1.19999,1817.48814725,17
1439251200,0.79969,0.79969,0.65038,0.7,2830.74103211,23
1439294400,0.7,1.15,0.7,0.99,6403.82767269,61
1439337600,1.0,1.13,0.905,1.13,936.102303,20
1439380800,1.15,1.288,1.15,1.288,800.01268,26
1439424000,1.2628,1.2628,1.2628,1.2628,37.479,2
1439467200,1.288,1.8848,1.288,1.8848,2777.97176228,59
1439510400,1.88345,2.1,1.88345,2.1,953.14313912,28
1439553600,2.00178,2.03,1.79489,1.79489,4822.66595964,114
1439596800,1.7,1.78,1.61999,1.75,4806.088684,51
1439640000,1.65937,1.79,1.5,1.79,3871.52095291,80
1439683200,1.65,1.65,0.5,1.37445,8912.6221667,94
1439726400,1.37445,1.5893,1.23,1.5893,954.52880552,22
1439769600,1.50539,1.58,1.46,1.46,2094.73261831,17
1439812800,1.36436,1.4,1.25,1.29638,1851.85096861,35
1439856000,1.15,1.241,1.15,1.19,2381.04430438,29
1439899200,1.36163,1.36163,0.98998,1.10001,1769.59391693,33
1439942400,1.10001,1.201,1.10001,1.201,213.76200104,4
1439985600,1.24,1.24,1.24,1.24,1999.88,28
1440028800,1.3,1.33441,1.3,1.33441,137.22244998,10
1440072000,1.364,1.5218,1.3127,1.5218,775.19031582,14
1440115200,1.45061,1.5,1.45,1.5,5617.97228403,37
1440158400,1.51372,1.53,1.43588,1.43588,388.82062916,12
1440201600,1.41,1.41,1.4,1.4,229.000432,9
1440288000,1.35,1.35002,1.31,1.35,258.01665862,10
1440374400,1.33,1.34,1.33,1.34,1.74626865,2
1440417600,1.26,1.28,1.23804,1.23804,4967.28110835,80
1440460800,1.22031,1.277,1.22031,1.277,861.43678445,16
1440504000,1.27049,1.27119,1.27049,1.27119,5E+1,2
1440547200,1.11099,1.15,1.08253,1.08253,754.75247227,18
1440590400,1.1,1.2,1.1,1.18,1207,27
1440633600,1.18818,1.18818,1.1467,1.1467,190.29495247,4
1440676800,1.13646,1.13646,1.13646,1.13646,4E+1,1
1440720000,1.21733,1.3,1.21733,1.3,19190.58957073,36
1440763200,1.1522,1.295,1.15219,1.295,1575.50321808,12
1440849600,1.16415,1.1795,1.153,1.1795,329.63902475,9
1440892800,1.21,1.295,1.17189,1.295,4962.06323705,48
1440936000,1.35,1.35,1.3,1.32,1786.68384099,32
1440979200,1.22,1.32,1.22,1.307,1518.17462905,24
1441022400,1.29395,1.32,0.90001,1.30651,1.43E+3,19
1441065600,1.31241,1.31241,1.31241,1.31241,1,1
1441108800,1.3787,1.38,1.36,1.36,920.59244968,14
1441152000,1.36,1.37199,1.337,1.37199,249.06359175,7
1441195200,1.29578,1.32795,1.14032,1.32795,115.35020781,4
1441238400,1.3,1.3,1.3,1.3,2265.80384544,21
1441281600,1.28,1.28,1.23357,1.23357,333.24273351,14
1441411200,1.29705,1.29705,1.29705,1.29705,1,1
1441454400,1.29705,1.37,1.29705,1.37,7835.03822699,69
1441497600,1.385,1.385,1.33513,1.33513,41,2
1441540800,1.3351,1.34,1.3351,1.34,30.97,2
1441584000,1.27561,1.27561,1.27561,1.27561,73.309,2
1441713600,1.26397,1.26397,1.26349,1.26349,82.2295,3
1441800000,1.21,1.21,1.21,1.21,3,1
1441843200,1.19,1.21279,1.19,1.21,103.2,6
1441886400,1.2,1.2,1.12001,1.1857,415.16708608,15
1441929600,1.15,1.16397,0.98001,0.98001,889.93420838,26
1441972800,1.01429,1.01429,0.92422,0.92422,1092.20267533,19
1442016000,0.99999,1.01,0.98,1.0,263.90483363,10
1442059200,1.14639,1.14639,1.14639,1.14639,0.852,1
1442102400,1.013,1.013,1.011,1.011,8E+2,15
1442145600,0.985,0.985,0.88367,0.88557,3021.94610148,60
1442188800,0.96222,0.96223,0.88495,0.955,869.81060409,25
1442275200,0.80405,0.9757,0.80404,0.9757,2433.79732552,33
1442318400,1.0,1.0,0.91998,0.95,123.71962,5
1442361600,0.95625,0.95625,0.95625,0.95625,40.5,1
1442404800,0.93634,0.93634,0.93634,0.93634,0.3798,1
1442448000,0.82383,0.82383,0.82383,0.82383,48.35882246,1
1442491200,0.875,0.875,0.875,0.875,3.14,2
1442534400,0.8751,0.87999,0.865,0.87999,368.45038378,15
1442577600,0.865,0.86557,0.85226,0.85226,271.16903703,3
1442664000,0.87,0.89,0.80129,0.89,3.77699,6
1442707200,0.88,0.88,0.88,0.88,6.55224843,1
1442750400,0.88339,0.95,0.88339,0.94116,32.29221442,4
1442880000,0.8611,0.8611,0.8611,0.8611,1,1
1442923200,0.80588,0.80588,0.80588,0.80588,3,1
1443009600,0.91,0.91,0.91,0.91,0.74443,2
1443052800,0.80045,0.80045,0.80045,0.80045,4,1
1443096000,0.8,0.8,0.8,0.8,3E+2,5
1443139200,0.75286,0.76,0.7,0.76,2584.67637826,34
1443182400,0.76,0.76,0.68233,0.68233,154.92723502,2
1443225600,0.68049,0.68049,0.68049,0.68049,4,1
1443268800,0.7,0.77032,0.7,0.77032,0.28,2
1443355200,0.70071,0.70077,0.70071,0.70077,4,2
1443398400,0.70075,0.7047,0.68,0.7047,1051,7
1443441600,0.62736,0.62736,0.6,0.6,3647.4585,30
1443484800,0.6,0.6,0.55064,0.6,3665.46630049,69
1443528000,0.58281,0.68163,0.5,0.68163,5.4E+2,8
1443571200,0.50457,0.67574,0.50457,0.67574,27.3,3
1443614400,0.68,0.74001,0.68,0.71365,321.7880424,10
1443657600,0.71364,0.71364,0.69161,0.69206,544.72468126,8
1443700800,0.65454,0.65479,0.65454,0.65479,4.2,3
1443744000,0.66601,0.66601,0.66467,0.66467,4E+2,3
1443830400,0.67467,0.67467,0.67467,0.67467,38.25459185,5
1443873600,0.6796,0.6796,0.6796,0.6796,6.4,1
1443916800,0.67467,0.67467,0.67467,0.67467,103.72819797,1
1443960000,0.67467,0.67467,0.60954,0.60954,311.50352018,6
1444046400,0.60777,0.60777,0.60777,0.60777,12.3,1
1444132800,0.60914,0.65114,0.60914,0.65114,24.17013158,2
1444219200,0.61,0.61101,0.6,0.6,2021.38800019,25
