time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2019-07-13T10:30:00.0000000Z,2019-07-13T11:00:00.0000000Z,2019-07-13T10:32:59.0110000Z,2019-07-13T10:58:24.9230000Z,268.82,268.87,267.64,268.62,642.20015325,159
2019-07-13T11:00:00.0000000Z,2019-07-13T11:30:00.0000000Z,2019-07-13T11:00:04.1910000Z,2019-07-13T11:27:19.6940000Z,268.72,269.0,267.9,268.19,129.42303712,41
2019-07-13T11:30:00.0000000Z,2019-07-13T12:00:00.0000000Z,2019-07-13T11:30:37.1070000Z,2019-07-13T11:59:59.5280000Z,267.89,267.89,265.27,266.0,4064.17758577,291
2019-07-13T12:00:00.0000000Z,2019-07-13T12:30:00.0000000Z,2019-07-13T12:00:05.6510000Z,2019-07-13T12:29:59.9550000Z,266.43,268.23,266.05,267.74,575.67916057,165
2019-07-13T12:30:00.0000000Z,2019-07-13T13:00:00.0000000Z,2019-07-13T12:30:08.5840000Z,2019-07-13T12:57:31.1360000Z,267.8,268.51,267.58,267.61,270.272473,108
2019-07-13T13:00:00.0000000Z,2019-07-13T13:30:00.0000000Z,2019-07-13T13:00:26.1930000Z,2019-07-13T13:29:39.9490000Z,267.47,271.83,267.43,271.44,1285.42493213,153
2019-07-13T13:30:00.0000000Z,2019-07-13T14:00:00.0000000Z,2019-07-13T13:30:03.3370000Z,2019-07-13T13:58:44.7960000Z,271.42,271.57,269.91,269.91,180.1263329,113
2019-07-13T14:00:00.0000000Z,2019-07-13T14:30:00.0000000Z,2019-07-13T14:00:17.7280000Z,2019-07-13T14:29:34.7880000Z,270.01,271.0,269.94,270.04,2295.83709058,339
2019-07-13T14:30:00.0000000Z,2019-07-13T15:00:00.0000000Z,2019-07-13T14:30:19.5520000Z,2019-07-13T14:59:53.1830000Z,270.12,270.43,269.03,269.33,1469.35554649,404
2019-07-13T15:00:00.0000000Z,2019-07-13T15:30:00.0000000Z,2019-07-13T15:00:30.5660000Z,2019-07-13T15:29:05.4130000Z,269.31,270.99,269.03,270.98,2104.70985723,276
2019-07-13T15:30:00.0000000Z,2019-07-13T16:00:00.0000000Z,2019-07-13T15:30:11.2360000Z,2019-07-13T15:57:31.4690000Z,270.83,271.25,270.39,270.55,781.98282181,241
2019-07-13T16:00:00.0000000Z,2019-07-13T16:30:00.0000000Z,2019-07-13T16:01:01.4540000Z,2019-07-13T16:29:50.9630000Z,270.81,271.75,269.31,269.74,323.6151355,171
2019-07-13T16:30:00.0000000Z,2019-07-13T17:00:00.0000000Z,2019-07-13T16:30:04.2730000Z,2019-07-13T16:59:44.1130000Z,269.72,270.07,269.16,269.51,2812.64154771,333
2019-07-13T17:00:00.0000000Z,2019-07-13T17:30:00.0000000Z,2019-07-13T17:00:07.5980000Z,2019-07-13T17:29:57.5610000Z,269.51,270.71,268.4,270.33,1820.46068356,205
2019-07-13T17:30:00.0000000Z,2019-07-13T18:00:00.0000000Z,2019-07-13T17:30:14.6400000Z,2019-07-13T17:59:59.9790000Z,270.33,270.48,269.71,269.71,1138.61702537,111
2019-07-13T18:00:00.0000000Z,2019-07-13T18:30:00.0000000Z,2019-07-13T18:00:00.5680000Z,2019-07-13T18:29:46.2080000Z,269.71,269.71,265.49,267.41,2927.31546293,349
2019-07-13T18:30:00.0000000Z,2019-07-13T19:00:00.0000000Z,2019-07-13T18:30:04.0250000Z,2019-07-13T18:59:49.6530000Z,267.31,268.19,265.77,266.68,1100.10208727,145
2019-07-13T19:00:00.0000000Z,2019-07-13T19:30:00.0000000Z,2019-07-13T19:01:19.4990000Z,2019-07-13T19:29:56.8800000Z,266.57,267.09,265.18,266.46,1975.13162071,275
2019-07-13T19:30:00.0000000Z,2019-07-13T20:00:00.0000000Z,2019-07-13T19:30:33.8080000Z,2019-07-13T19:59:31.5240000Z,266.39,267.66,266.0,267.36,580.86798806,249
2019-07-13T20:00:00.0000000Z,2019-07-13T20:30:00.0000000Z,2019-07-13T20:00:00.2260000Z,2019-07-13T20:29:59.2250000Z,267.02,267.02,266.0,266.03,798.45893821,198
2019-07-13T20:30:00.0000000Z,2019-07-13T21:00:00.0000000Z,2019-07-13T20:30:03.1190000Z,2019-07-13T20:59:31.8420000Z,266.03,266.03,262.22,264.59,3828.78438809,514
2019-07-13T21:00:00.0000000Z,2019-07-13T21:30:00.0000000Z,2019-07-13T21:00:19.7020000Z,2019-07-13T21:29:58.6110000Z,264.6,264.6,262.0,262.18,2142.03464872,352
2019-07-13T21:30:00.0000000Z,2019-07-13T22:00:00.0000000Z,2019-07-13T21:30:00.9410000Z,2019-07-13T21:59:47.9880000Z,262.63,263.76,260.4,263.76,1665.59409797,305
2019-07-13T22:00:00.0000000Z,2019-07-13T22:30:00.0000000Z,2019-07-13T22:00:24.5330000Z,2019-07-13T22:29:50.1500000Z,263.5,269.0,262.53,267.76,3084.64425645,501
2019-07-13T22:30:00.0000000Z,2019-07-13T23:00:00.0000000Z,2019-07-13T22:31:05.9030000Z,2019-07-13T22:58:26.2900000Z,267.65,267.65,266.32,267.19,431.34350816,117
2019-07-13T23:00:00.0000000Z,2019-07-13T23:30:00.0000000Z,2019-07-13T23:00:35.1180000Z,2019-07-13T23:29:33.7360000Z,266.96,268.55,266.9,267.88,1456.77361768,161
2019-07-13T23:30:00.0000000Z,2019-07-14T00:00:00.0000000Z,2019-07-13T23:31:20.9680000Z,2019-07-13T23:59:38.5820000Z,267.87,270.0,267.69,269.18,218.79033991,139
2019-07-14T00:00:00.0000000Z,2019-07-14T00:30:00.0000000Z,2019-07-14T00:00:22.0930000Z,2019-07-14T00:29:37.7430000Z,269.35,269.99,268.05,269.37,1703.93168663,212
2019-07-14T00:30:00.0000000Z,2019-07-14T01:00:00.0000000Z,2019-07-14T00:30:01.1690000Z,2019-07-14T00:59:44.3450000Z,269.43,269.53,268.08,268.13,126.02397847,74
2019-07-14T01:00:00.0000000Z,2019-07-14T01:30:00.0000000Z,2019-07-14T01:00:07.6780000Z,2019-07-14T01:26:18.4810000Z,268.13,269.4,267.83,269.4,393.95613195,48
2019-07-14T01:30:00.0000000Z,2019-07-14T02:00:00.0000000Z,2019-07-14T01:31:59.2910000Z,2019-07-14T01:59:10.9610000Z,269.01,269.41,268.52,268.74,260.92132208,47
2019-07-14T02:00:00.0000000Z,2019-07-14T02:30:00.0000000Z,2019-07-14T02:02:10.0180000Z,2019-07-14T02:29:31.3270000Z,269.1,269.35,268.65,268.65,236.00482218,56
2019-07-14T02:30:00.0000000Z,2019-07-14T03:00:00.0000000Z,2019-07-14T02:30:04.0170000Z,2019-07-14T02:55:58.9770000Z,268.64,268.78,268.3,268.46,60.84608256,24
2019-07-14T03:00:00.0000000Z,2019-07-14T03:30:00.0000000Z,2019-07-14T03:02:40.6260000Z,2019-07-14T03:29:27.0110000Z,268.45,268.89,267.78,267.78,270.40944638,49
2019-07-14T03:30:00.0000000Z,2019-07-14T04:00:00.0000000Z,2019-07-14T03:30:51.2720000Z,2019-07-14T03:59:54.9240000Z,267.69,268.66,267.69,267.82,431.68974072,73
2019-07-14T04:00:00.0000000Z,2019-07-14T04:30:00.0000000Z,2019-07-14T04:01:51.5020000Z,2019-07-14T04:29:21.4630000Z,267.72,268.38,267.04,267.39,240.43023048,53
2019-07-14T04:30:00.0000000Z,2019-07-14T05:00:00.0000000Z,2019-07-14T04:31:08.8440000Z,2019-07-14T04:58:09.8090000Z,267.01,267.03,265.71,265.91,831.10534353,83
2019-07-14T05:00:00.0000000Z,2019-07-14T05:30:00.0000000Z,2019-07-14T05:01:05.2500000Z,2019-07-14T05:28:28.1590000Z,265.9,268.0,265.9,266.88,3413.75099879,142
2019-07-14T05:30:00.0000000Z,2019-07-14T06:00:00.0000000Z,2019-07-14T05:31:33.2450000Z,2019-07-14T05:59:36.3180000Z,267.3,267.31,266.15,267.08,199.00617737,90
2019-07-14T06:00:00.0000000Z,2019-07-14T06:30:00.0000000Z,2019-07-14T06:00:05.8020000Z,2019-07-14T06:29:38.1170000Z,266.84,268.0,266.84,267.73,87.24953922,42
2019-07-14T06:30:00.0000000Z,2019-07-14T07:00:00.0000000Z,2019-07-14T06:33:50.4240000Z,2019-07-14T06:58:41.4310000Z,267.7,267.7,266.68,266.7,91.69198693,27
2019-07-14T07:00:00.0000000Z,2019-07-14T07:30:00.0000000Z,2019-07-14T07:00:51.3990000Z,2019-07-14T07:27:48.8440000Z,266.68,266.75,265.52,266.46,381.18189662,67
2019-07-14T07:30:00.0000000Z,2019-07-14T08:00:00.0000000Z,2019-07-14T07:31:04.8010000Z,2019-07-14T07:58:08.6610000Z,266.57,266.63,265.62,265.88,130.68393557,58
2019-07-14T08:00:00.0000000Z,2019-07-14T08:30:00.0000000Z,2019-07-14T08:00:05.0830000Z,2019-07-14T08:28:45.6900000Z,266.01,266.35,265.48,266.12,301.60674742,43
2019-07-14T08:30:00.0000000Z,2019-07-14T09:00:00.0000000Z,2019-07-14T08:31:14.8120000Z,2019-07-14T08:59:59.2930000Z,266.35,267.59,265.43,265.43,314.97894645,70
2019-07-14T09:00:00.0000000Z,2019-07-14T09:30:00.0000000Z,2019-07-14T09:00:14.5400000Z,2019-07-14T09:29:46.8720000Z,265.14,266.0,264.69,265.9,336.90856143,115
2019-07-14T09:30:00.0000000Z,2019-07-14T10:00:00.0000000Z,2019-07-14T09:31:45.5380000Z,2019-07-14T09:59:58.2520000Z,265.46,265.63,237.71,241.02,15129.70735812,2469
2019-07-14T10:00:00.0000000Z,2019-07-14T10:30:00.0000000Z,2019-07-14T10:00:00.2540000Z,2019-07-14T10:29:50.4110000Z,241.03,246.0,240.7,243.51,6875.65769475,989
2019-07-14T10:30:00.0000000Z,2019-07-14T11:00:00.0000000Z,2019-07-14T10:30:06.6670000Z,2019-07-14T10:59:18.6130000Z,243.81,244.62,240.0,244.5,4088.42112491,405
2019-07-14T11:00:00.0000000Z,2019-07-14T11:30:00.0000000Z,2019-07-14T11:00:21.8490000Z,2019-07-14T11:29:55.8120000Z,244.02,245.84,243.22,245.22,4914.22165416,341
2019-07-14T11:30:00.0000000Z,2019-07-14T12:00:00.0000000Z,2019-07-14T11:30:00.8340000Z,2019-07-14T11:59:48.8330000Z,244.97,246.74,239.02,242.8,4364.98434813,568
2019-07-14T12:00:00.0000000Z,2019-07-14T12:30:00.0000000Z,2019-07-14T12:00:08.4900000Z,2019-07-14T12:29:54.3530000Z,243.04,243.61,235.69,238.4,10933.98499482,1019
2019-07-14T12:30:00.0000000Z,2019-07-14T13:00:00.0000000Z,2019-07-14T12:30:04.5910000Z,2019-07-14T12:59:31.4480000Z,238.52,240.01,233.75,238.91,9820.52442487,970
2019-07-14T13:00:00.0000000Z,2019-07-14T13:30:00.0000000Z,2019-07-14T13:00:18.6350000Z,2019-07-14T13:29:51.8060000Z,238.79,242.01,237.99,240.0,2913.81878545,475
2019-07-14T13:30:00.0000000Z,2019-07-14T14:00:00.0000000Z,2019-07-14T13:30:16.3450000Z,2019-07-14T13:58:53.1420000Z,240.08,240.52,235.3,238.83,3607.37494943,535
2019-07-14T14:00:00.0000000Z,2019-07-14T14:30:00.0000000Z,2019-07-14T14:00:39.4620000Z,2019-07-14T14:29:36.4420000Z,238.56,239.44,236.05,239.23,1192.8954634,259
2019-07-14T14:30:00.0000000Z,2019-07-14T15:00:00.0000000Z,2019-07-14T14:30:03.6840000Z,2019-07-14T14:58:46.7410000Z,239.42,239.76,237.2,237.5,1368.09702001,290
2019-07-14T15:00:00.0000000Z,2019-07-14T15:30:00.0000000Z,2019-07-14T15:00:01.5720000Z,2019-07-14T15:29:01.6170000Z,237.49,238.0,236.05,237.06,2522.53712802,320
2019-07-14T15:30:00.0000000Z,2019-07-14T16:00:00.0000000Z,2019-07-14T15:30:30.4240000Z,2019-07-14T15:59:30.9840000Z,237.74,238.51,229.18,234.0,9735.21609822,989
2019-07-14T16:00:00.0000000Z,2019-07-14T16:30:00.0000000Z,2019-07-14T16:00:09.9920000Z,2019-07-14T16:29:59.5160000Z,234.09,236.99,232.37,233.3,5818.95861994,473
2019-07-14T16:30:00.0000000Z,2019-07-14T17:00:00.0000000Z,2019-07-14T16:30:02.9270000Z,2019-07-14T16:59:47.4780000Z,233.3,239.13,233.3,238.01,5292.07532353,574
2019-07-14T17:00:00.0000000Z,2019-07-14T17:30:00.0000000Z,2019-07-14T17:00:06.6040000Z,2019-07-14T17:29:57.4950000Z,238.0,239.78,237.0,238.68,1268.02173318,183
2019-07-14T17:30:00.0000000Z,2019-07-14T18:00:00.0000000Z,2019-07-14T17:30:04.8670000Z,2019-07-14T17:59:36.6920000Z,238.78,238.97,237.33,238.0,524.02859099,162
2019-07-14T18:00:00.0000000Z,2019-07-14T18:30:00.0000000Z,2019-07-14T18:00:04.5980000Z,2019-07-14T18:29:45.6880000Z,238.0,238.73,234.34,235.72,2496.53415471,289
2019-07-14T18:30:00.0000000Z,2019-07-14T19:00:00.0000000Z,2019-07-14T18:30:27.9510000Z,2019-07-14T18:59:10.1950000Z,235.21,236.0,232.03,235.02,2144.53371488,309
2019-07-14T19:00:00.0000000Z,2019-07-14T19:30:00.0000000Z,2019-07-14T19:00:36.1340000Z,2019-07-14T19:29:51.1170000Z,235.5,235.67,232.75,233.72,1142.35930447,195
2019-07-14T19:30:00.0000000Z,2019-07-14T20:00:00.0000000Z,2019-07-14T19:31:07.4120000Z,2019-07-14T19:59:51.9180000Z,233.24,235.36,232.69,235.11,1248.59472697,128
2019-07-14T20:00:00.0000000Z,2019-07-14T20:30:00.0000000Z,2019-07-14T20:00:20.7330000Z,2019-07-14T20:29:55.3640000Z,234.96,236.0,233.05,235.18,1831.19662443,280
2019-07-14T20:30:00.0000000Z,2019-07-14T21:00:00.0000000Z,2019-07-14T20:32:04.1960000Z,2019-07-14T20:59:54.2260000Z,235.81,239.01,235.13,237.5,4815.34329905,317
2019-07-14T21:00:00.0000000Z,2019-07-14T21:30:00.0000000Z,2019-07-14T21:00:00.4500000Z,2019-07-14T21:00:37.7170000Z,236.96,237.13,236.96,237.11,12.43199872,6
2019-07-15T01:00:00.0000000Z,2019-07-15T01:30:00.0000000Z,2019-07-15T01:18:30.5270000Z,2019-07-15T01:29:57.7510000Z,236.16,236.16,212.9,219.54,8204.46178147,1333
2019-07-15T01:30:00.0000000Z,2019-07-15T02:00:00.0000000Z,2019-07-15T01:30:02.9410000Z,2019-07-15T01:59:53.0600000Z,219.54,220.55,214.98,216.47,13974.57364427,1369
2019-07-15T02:00:00.0000000Z,2019-07-15T02:30:00.0000000Z,2019-07-15T02:00:20.4310000Z,2019-07-15T02:29:56.4350000Z,216.44,218.0,212.5,216.76,11957.74647287,986
2019-07-15T02:30:00.0000000Z,2019-07-15T03:00:00.0000000Z,2019-07-15T02:30:13.9980000Z,2019-07-15T02:59:54.0840000Z,216.11,218.0,214.23,218.0,2277.80557403,319
2019-07-15T03:00:00.0000000Z,2019-07-15T03:30:00.0000000Z,2019-07-15T03:00:04.3920000Z,2019-07-15T03:29:45.4500000Z,217.77,226.0,216.36,223.0,5791.96214538,612
2019-07-15T03:30:00.0000000Z,2019-07-15T04:00:00.0000000Z,2019-07-15T03:30:00.8860000Z,2019-07-15T03:59:52.7790000Z,224.0,224.44,221.95,222.51,859.84484294,213
2019-07-15T04:00:00.0000000Z,2019-07-15T04:30:00.0000000Z,2019-07-15T04:00:03.2670000Z,2019-07-15T04:29:52.4880000Z,222.48,224.28,220.98,221.54,1647.97982071,327
2019-07-15T04:30:00.0000000Z,2019-07-15T05:00:00.0000000Z,2019-07-15T04:30:06.2180000Z,2019-07-15T04:59:05.0980000Z,221.54,222.0,220.24,220.55,1717.98386641,229
2019-07-15T05:00:00.0000000Z,2019-07-15T05:30:00.0000000Z,2019-07-15T05:00:20.2860000Z,2019-07-15T05:29:59.5200000Z,220.38,221.0,218.05,220.48,3451.32313988,468
2019-07-15T05:30:00.0000000Z,2019-07-15T06:00:00.0000000Z,2019-07-15T05:30:11.5770000Z,2019-07-15T05:59:48.4660000Z,220.65,221.86,219.96,221.6,998.09400436,213
2019-07-15T06:00:00.0000000Z,2019-07-15T06:30:00.0000000Z,2019-07-15T06:00:26.5320000Z,2019-07-15T06:29:40.4620000Z,221.5,222.0,219.02,219.41,1227.0572702,190
2019-07-15T06:30:00.0000000Z,2019-07-15T07:00:00.0000000Z,2019-07-15T06:30:05.5120000Z,2019-07-15T06:58:50.9090000Z,219.34,221.9,218.55,220.81,1529.09508874,326
2019-07-15T07:00:00.0000000Z,2019-07-15T07:30:00.0000000Z,2019-07-15T07:00:02.1360000Z,2019-07-15T07:29:19.4770000Z,221.28,227.32,221.28,225.71,3212.34465766,458
2019-07-15T07:30:00.0000000Z,2019-07-15T08:00:00.0000000Z,2019-07-15T07:30:00.3820000Z,2019-07-15T07:59:42.1910000Z,225.56,226.63,224.5,226.5,812.34955848,184
2019-07-15T08:00:00.0000000Z,2019-07-15T08:30:00.0000000Z,2019-07-15T08:00:17.3580000Z,2019-07-15T08:29:30.6460000Z,226.5,226.85,224.0,225.28,633.71495312,157
2019-07-15T08:30:00.0000000Z,2019-07-15T09:00:00.0000000Z,2019-07-15T08:30:28.3090000Z,2019-07-15T08:59:56.4870000Z,225.23,225.72,223.2,223.43,1659.15359337,242
2019-07-15T09:00:00.0000000Z,2019-07-15T09:30:00.0000000Z,2019-07-15T09:00:13.1640000Z,2019-07-15T09:29:05.8270000Z,223.41,226.45,221.56,225.29,1942.6733547,279
2019-07-15T09:30:00.0000000Z,2019-07-15T10:00:00.0000000Z,2019-07-15T09:30:35.0690000Z,2019-07-15T09:59:37.8370000Z,226.0,228.0,224.61,226.79,730.60675645,167
2019-07-15T10:00:00.0000000Z,2019-07-15T10:30:00.0000000Z,2019-07-15T10:00:02.0570000Z,2019-07-15T10:29:16.7610000Z,226.81,228.68,224.72,225.99,4115.48081396,191
2019-07-15T10:30:00.0000000Z,2019-07-15T11:00:00.0000000Z,2019-07-15T10:31:45.9060000Z,2019-07-15T10:59:35.4690000Z,225.39,226.9,224.77,225.76,243.79038447,90
2019-07-15T11:00:00.0000000Z,2019-07-15T11:30:00.0000000Z,2019-07-15T11:01:30.3620000Z,2019-07-15T11:29:32.8480000Z,225.84,227.93,225.56,227.76,355.06388298,106
2019-07-15T11:30:00.0000000Z,2019-07-15T12:00:00.0000000Z,2019-07-15T11:30:37.9580000Z,2019-07-15T11:59:40.9500000Z,227.8,228.87,226.67,226.84,514.13846055,136
2019-07-15T12:00:00.0000000Z,2019-07-15T12:30:00.0000000Z,2019-07-15T12:00:13.7420000Z,2019-07-15T12:29:57.4340000Z,226.72,227.23,223.79,223.81,980.59187439,213
2019-07-15T12:30:00.0000000Z,2019-07-15T13:00:00.0000000Z,2019-07-15T12:30:06.3950000Z,2019-07-15T12:59:41.3680000Z,223.6,223.82,220.42,221.68,2729.92238649,364
2019-07-15T13:00:00.0000000Z,2019-07-15T13:30:00.0000000Z,2019-07-15T13:00:10.2110000Z,2019-07-15T13:28:23.8890000Z,220.9,223.92,220.53,222.89,1132.33509287,198
2019-07-15T13:30:00.0000000Z,2019-07-15T14:00:00.0000000Z,2019-07-15T13:30:49.9850000Z,2019-07-15T13:59:46.2970000Z,222.89,226.82,222.52,226.56,1637.24236335,185
2019-07-15T14:00:00.0000000Z,2019-07-15T14:30:00.0000000Z,2019-07-15T14:00:05.4730000Z,2019-07-15T14:29:57.0650000Z,226.61,232.3,226.61,230.45,5271.48602087,518
2019-07-15T14:30:00.0000000Z,2019-07-15T15:00:00.0000000Z,2019-07-15T14:30:02.5410000Z,2019-07-15T14:59:30.2430000Z,230.75,230.89,228.0,230.17,4709.27970431,433
2019-07-15T15:00:00.0000000Z,2019-07-15T15:30:00.0000000Z,2019-07-15T15:00:05.0120000Z,2019-07-15T15:29:32.4400000Z,230.08,230.79,227.11,229.38,2524.63866553,235
2019-07-15T15:30:00.0000000Z,2019-07-15T16:00:00.0000000Z,2019-07-15T15:31:45.9200000Z,2019-07-15T15:59:52.5340000Z,229.19,231.14,228.41,230.25,1345.5401698,192
2019-07-15T16:00:00.0000000Z,2019-07-15T16:30:00.0000000Z,2019-07-15T16:00:06.8510000Z,2019-07-15T16:29:29.5910000Z,230.35,232.0,227.76,230.15,5951.24257176,440
2019-07-15T16:30:00.0000000Z,2019-07-15T17:00:00.0000000Z,2019-07-15T16:30:04.5260000Z,2019-07-15T16:59:58.9140000Z,230.15,234.05,229.0,233.28,4331.92699532,435
2019-07-15T17:00:00.0000000Z,2019-07-15T17:30:00.0000000Z,2019-07-15T17:00:04.5070000Z,2019-07-15T17:29:40.7520000Z,233.28,233.28,230.82,230.92,1080.29565465,220
2019-07-15T17:30:00.0000000Z,2019-07-15T18:00:00.0000000Z,2019-07-15T17:31:10.0370000Z,2019-07-15T17:59:51.8330000Z,231.0,231.37,226.07,226.49,8765.07151407,555
2019-07-15T18:00:00.0000000Z,2019-07-15T18:30:00.0000000Z,2019-07-15T18:00:18.0170000Z,2019-07-15T18:29:54.6920000Z,226.46,233.49,222.6,231.82,4782.29905443,638
2019-07-15T18:30:00.0000000Z,2019-07-15T19:00:00.0000000Z,2019-07-15T18:30:15.2710000Z,2019-07-15T18:59:56.4550000Z,232.3,235.84,230.97,235.3,4596.3061707,527
2019-07-15T19:00:00.0000000Z,2019-07-15T19:30:00.0000000Z,2019-07-15T19:00:08.2480000Z,2019-07-15T19:29:34.0080000Z,235.12,235.12,230.61,232.19,3527.75414624,318
2019-07-15T19:30:00.0000000Z,2019-07-15T20:00:00.0000000Z,2019-07-15T19:30:22.4630000Z,2019-07-15T19:58:32.5240000Z,232.13,233.24,230.7,232.76,880.94930753,171
2019-07-15T20:00:00.0000000Z,2019-07-15T20:30:00.0000000Z,2019-07-15T20:00:01.5190000Z,2019-07-15T20:28:41.7730000Z,232.54,233.93,232.07,232.22,643.07332044,225
2019-07-15T20:30:00.0000000Z,2019-07-15T21:00:00.0000000Z,2019-07-15T20:30:18.9960000Z,2019-07-15T20:59:54.5830000Z,233.12,233.12,229.89,231.18,883.10401161,279
2019-07-15T21:00:00.0000000Z,2019-07-15T21:30:00.0000000Z,2019-07-15T21:00:05.1330000Z,2019-07-15T21:29:58.0370000Z,231.34,232.42,230.79,230.79,589.07854758,65
2019-07-15T21:30:00.0000000Z,2019-07-15T22:00:00.0000000Z,2019-07-15T21:31:26.0950000Z,2019-07-15T21:59:58.7290000Z,231.01,231.35,227.02,227.6,1132.78699975,314
2019-07-15T22:00:00.0000000Z,2019-07-15T22:30:00.0000000Z,2019-07-15T22:00:01.1460000Z,2019-07-15T22:29:47.8300000Z,227.39,229.45,227.29,228.95,789.07030318,232
2019-07-15T22:30:00.0000000Z,2019-07-15T23:00:00.0000000Z,2019-07-15T22:30:54.5070000Z,2019-07-15T22:59:35.5360000Z,228.86,234.65,228.86,233.13,3290.70853859,367
2019-07-15T23:00:00.0000000Z,2019-07-15T23:30:00.0000000Z,2019-07-15T23:00:24.3050000Z,2019-07-15T23:29:57.5580000Z,232.95,234.53,231.26,232.14,3093.02912998,376
2019-07-15T23:30:00.0000000Z,2019-07-16T00:00:00.0000000Z,2019-07-15T23:30:28.0200000Z,2019-07-15T23:58:57.8250000Z,231.83,231.91,227.97,228.13,1255.50704241,232
2019-07-16T00:00:00.0000000Z,2019-07-16T00:30:00.0000000Z,2019-07-16T00:00:05.2460000Z,2019-07-16T00:29:54.3880000Z,228.19,231.84,228.04,231.24,1190.38098084,237
2019-07-16T00:30:00.0000000Z,2019-07-16T01:00:00.0000000Z,2019-07-16T00:30:08.6830000Z,2019-07-16T00:59:45.2430000Z,231.24,233.17,231.24,232.8,638.26680378,222
2019-07-16T01:00:00.0000000Z,2019-07-16T01:30:00.0000000Z,2019-07-16T01:00:09.6890000Z,2019-07-16T01:29:53.2620000Z,232.85,234.57,232.72,232.72,1404.05230271,247
2019-07-16T01:30:00.0000000Z,2019-07-16T02:00:00.0000000Z,2019-07-16T01:31:17.1280000Z,2019-07-16T01:59:59.0080000Z,232.31,232.75,231.01,232.19,454.38439006,127
2019-07-16T02:00:00.0000000Z,2019-07-16T02:30:00.0000000Z,2019-07-16T02:00:22.2750000Z,2019-07-16T02:29:17.3610000Z,232.25,232.25,228.92,229.81,2497.77403556,350
2019-07-16T02:30:00.0000000Z,2019-07-16T03:00:00.0000000Z,2019-07-16T02:30:28.5340000Z,2019-07-16T02:59:38.2640000Z,229.83,230.57,227.19,228.7,773.9473493,192
2019-07-16T03:00:00.0000000Z,2019-07-16T03:30:00.0000000Z,2019-07-16T03:00:08.2670000Z,2019-07-16T03:29:52.3050000Z,228.86,230.04,228.25,229.81,769.73539037,101
2019-07-16T03:30:00.0000000Z,2019-07-16T04:00:00.0000000Z,2019-07-16T03:32:47.9430000Z,2019-07-16T03:55:26.2240000Z,228.81,229.16,226.36,227.69,831.91654535,166
2019-07-16T04:00:00.0000000Z,2019-07-16T04:30:00.0000000Z,2019-07-16T04:00:38.3120000Z,2019-07-16T04:29:40.3360000Z,227.41,227.69,225.31,227.58,1501.46156818,169
2019-07-16T04:30:00.0000000Z,2019-07-16T05:00:00.0000000Z,2019-07-16T04:32:06.9800000Z,2019-07-16T04:58:18.0080000Z,227.52,229.14,227.02,228.67,488.84314297,81
2019-07-16T05:00:00.0000000Z,2019-07-16T05:30:00.0000000Z,2019-07-16T05:00:07.2060000Z,2019-07-16T05:29:32.8110000Z,228.71,228.71,227.48,227.67,404.75983728,77
2019-07-16T05:30:00.0000000Z,2019-07-16T06:00:00.0000000Z,2019-07-16T05:31:13.2520000Z,2019-07-16T05:59:23.2750000Z,227.19,229.27,227.06,229.0,363.87946694,120
2019-07-16T06:00:00.0000000Z,2019-07-16T06:30:00.0000000Z,2019-07-16T06:03:33.0790000Z,2019-07-16T06:29:58.9830000Z,228.18,229.22,227.54,227.64,261.46236321,57
2019-07-16T06:30:00.0000000Z,2019-07-16T07:00:00.0000000Z,2019-07-16T06:30:22.6820000Z,2019-07-16T06:58:18.4670000Z,227.18,228.21,226.99,227.74,445.17814504,101
2019-07-16T07:00:00.0000000Z,2019-07-16T07:30:00.0000000Z,2019-07-16T07:00:00.2470000Z,2019-07-16T07:29:36.4530000Z,228.02,228.06,224.3,224.73,2058.44345944,252
2019-07-16T07:30:00.0000000Z,2019-07-16T08:00:00.0000000Z,2019-07-16T07:30:04.2200000Z,2019-07-16T07:59:28.7050000Z,224.3,227.34,223.0,226.63,2328.0767108,252
2019-07-16T08:00:00.0000000Z,2019-07-16T08:30:00.0000000Z,2019-07-16T08:00:39.5020000Z,2019-07-16T08:28:25.4540000Z,226.42,227.29,225.39,225.57,952.81520748,144
2019-07-16T08:30:00.0000000Z,2019-07-16T09:00:00.0000000Z,2019-07-16T08:30:03.1870000Z,2019-07-16T08:58:31.0670000Z,225.26,229.22,224.29,228.76,1622.80303195,227
2019-07-16T09:00:00.0000000Z,2019-07-16T09:30:00.0000000Z,2019-07-16T09:00:52.6530000Z,2019-07-16T09:26:47.8280000Z,228.81,229.5,225.58,226.06,1903.30104756,265
2019-07-16T09:30:00.0000000Z,2019-07-16T10:00:00.0000000Z,2019-07-16T09:31:02.2670000Z,2019-07-16T09:58:22.1370000Z,226.5,226.91,225.46,226.04,553.42195124,89
2019-07-16T10:00:00.0000000Z,2019-07-16T10:30:00.0000000Z,2019-07-16T10:03:10.8400000Z,2019-07-16T10:29:42.1500000Z,225.45,227.02,224.75,226.02,976.58534593,249
2019-07-16T10:30:00.0000000Z,2019-07-16T11:00:00.0000000Z,2019-07-16T10:30:28.2370000Z,2019-07-16T10:58:27.3960000Z,225.7,225.87,224.23,224.91,583.93967797,119
