time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2017-04-06T00:00:00.0000000Z,2017-04-06T04:00:00.0000000Z,2017-04-06T00:02:29.7800000Z,2017-04-06T03:58:06.7850000Z,45.25004,45.54509,44.6236,44.728,4769.02184016,337
2017-04-06T04:00:00.0000000Z,2017-04-06T08:00:00.0000000Z,2017-04-06T04:01:00.9800000Z,2017-04-06T07:58:17.1770000Z,44.7315,45.72982,44.0,45.72982,5998.75542179,414
2017-04-06T08:00:00.0000000Z,2017-04-06T12:00:00.0000000Z,2017-04-06T08:00:31.8160000Z,2017-04-06T11:58:58.4790000Z,45.6568,45.94929,44.3413,45.0,2826.28695497,262
2017-04-06T12:00:00.0000000Z,2017-04-06T16:00:00.0000000Z,2017-04-06T12:01:26.3690000Z,2017-04-06T15:58:54.0130000Z,45.1586,45.7635,44.76,45.0,279.71722427,43
2017-04-06T16:00:00.0000000Z,2017-04-06T20:00:00.0000000Z,2017-04-06T16:02:03.9280000Z,2017-04-06T19:58:51.0280000Z,44.90001,45.09734,42.48645,42.9,22720.61762407,1333
2017-04-06T20:00:00.0000000Z,2017-04-07T00:00:00.0000000Z,2017-04-06T20:02:32.2920000Z,2017-04-06T23:59:49.5460000Z,42.81079,44.01998,41.01,43.4099,13657.49176674,1272
2017-04-07T00:00:00.0000000Z,2017-04-07T04:00:00.0000000Z,2017-04-07T00:01:40.5420000Z,2017-04-07T03:59:03.7900000Z,43.251,44.39999,43.00072,44.39139,2295.82753198,429
2017-04-07T04:00:00.0000000Z,2017-04-07T08:00:00.0000000Z,2017-04-07T04:06:11.4380000Z,2017-04-07T07:55:01.2640000Z,43.95591,44.8092,43.5,44.02378,1513.7676691,277
2017-04-07T08:00:00.0000000Z,2017-04-07T12:00:00.0000000Z,2017-04-07T08:04:19.3330000Z,2017-04-07T11:56:57.8360000Z,43.80726,44.32077,43.17175,43.23012,889.60336351,243
2017-04-07T12:00:00.0000000Z,2017-04-07T16:00:00.0000000Z,2017-04-07T12:00:07.9400000Z,2017-04-07T15:59:59.8940000Z,43.24931,44.01738,41.99994,42.99892,4590.44108092,500
2017-04-07T16:00:00.0000000Z,2017-04-07T20:00:00.0000000Z,2017-04-07T16:00:05.0700000Z,2017-04-07T19:58:41.5200000Z,42.9989,43.1649,41.75001,41.78,3581.86310722,510
2017-04-07T20:00:00.0000000Z,2017-04-08T00:00:00.0000000Z,2017-04-07T20:00:50.9000000Z,2017-04-07T23:59:08.0570000Z,41.78001,42.63349,41.759,42.24,3451.92219102,458
2017-04-08T00:00:00.0000000Z,2017-04-08T04:00:00.0000000Z,2017-04-08T00:00:22.6250000Z,2017-04-08T03:49:09.0360000Z,42.23455,45.79999,42.07233,44.00332,15589.56274047,1489
2017-04-08T04:00:00.0000000Z,2017-04-08T08:00:00.0000000Z,2017-04-08T04:04:03.9670000Z,2017-04-08T07:42:43.8470000Z,44.33318,44.77,43.81002,44.42409,2203.55307159,336
2017-04-08T08:00:00.0000000Z,2017-04-08T12:00:00.0000000Z,2017-04-08T08:10:09.9190000Z,2017-04-08T11:59:40.0260000Z,44.04762,45.2259,43.98,44.73,1098.70011327,245
2017-04-08T12:00:00.0000000Z,2017-04-08T16:00:00.0000000Z,2017-04-08T12:01:38.5990000Z,2017-04-08T15:59:53.8380000Z,44.73,45.25999,44.5538,45.25999,1994.05675546,356
2017-04-08T16:00:00.0000000Z,2017-04-08T20:00:00.0000000Z,2017-04-08T16:00:46.7260000Z,2017-04-08T19:59:03.0260000Z,45.28001,45.62303,44.70102,44.84739,3761.89369059,282
2017-04-08T20:00:00.0000000Z,2017-04-09T00:00:00.0000000Z,2017-04-08T20:00:37.3520000Z,2017-04-08T23:59:20.7460000Z,44.84811,45.10379,44.3311,44.33113,1222.86562612,278
2017-04-09T00:00:00.0000000Z,2017-04-09T04:00:00.0000000Z,2017-04-09T00:00:03.9930000Z,2017-04-09T03:58:17.6710000Z,44.30502,44.432,43.53012,43.81057,2602.59201726,415
2017-04-09T04:00:00.0000000Z,2017-04-09T08:00:00.0000000Z,2017-04-09T04:01:29.7340000Z,2017-04-09T07:55:34.1230000Z,43.80071,44.65191,43.51636,44.57783,1158.15463171,169
2017-04-09T08:00:00.0000000Z,2017-04-09T12:00:00.0000000Z,2017-04-09T08:01:10.0920000Z,2017-04-09T11:57:37.9160000Z,44.6083,44.99963,43.33308,43.51092,3327.24173937,257
2017-04-09T12:00:00.0000000Z,2017-04-09T16:00:00.0000000Z,2017-04-09T12:03:26.1140000Z,2017-04-09T15:59:39.6550000Z,43.6757,44.0,43.21,43.8,9407.22846538,688
2017-04-09T16:00:00.0000000Z,2017-04-09T20:00:00.0000000Z,2017-04-09T16:00:54.3550000Z,2017-04-09T19:56:38.4740000Z,43.43264,44.26978,43.21,43.436,2876.83254445,361
2017-04-09T20:00:00.0000000Z,2017-04-10T00:00:00.0000000Z,2017-04-09T20:01:34.1320000Z,2017-04-09T23:58:24.4840000Z,43.7367,44.18819,43.64989,43.93521,398.81912506,147
2017-04-10T00:00:00.0000000Z,2017-04-10T04:00:00.0000000Z,2017-04-10T00:12:35.4940000Z,2017-04-10T03:46:19.7060000Z,43.80009,44.1269,43.6,43.80004,708.82035634,208
2017-04-10T04:00:00.0000000Z,2017-04-10T08:00:00.0000000Z,2017-04-10T04:00:13.8280000Z,2017-04-10T07:53:35.9720000Z,43.85003,44.01298,43.27922,43.42616,1730.24828795,207
2017-04-10T08:00:00.0000000Z,2017-04-10T12:00:00.0000000Z,2017-04-10T08:01:17.8410000Z,2017-04-10T11:38:14.7310000Z,43.92587,43.92587,43.4,43.51,1499.04436777,308
2017-04-10T12:00:00.0000000Z,2017-04-10T16:00:00.0000000Z,2017-04-10T12:07:41.7660000Z,2017-04-10T15:57:08.5660000Z,43.49989,43.8178,42.75,43.00664,9055.73266671,394
2017-04-10T16:00:00.0000000Z,2017-04-10T20:00:00.0000000Z,2017-04-10T16:00:09.4480000Z,2017-04-10T19:56:27.5020000Z,43.00649,43.91,42.1,43.10591,4360.59692379,322
2017-04-10T20:00:00.0000000Z,2017-04-11T00:00:00.0000000Z,2017-04-10T20:00:19.7890000Z,2017-04-10T23:53:24.5550000Z,43.12052,44.79949,43.03,43.7,5210.68028551,421
2017-04-11T00:00:00.0000000Z,2017-04-11T04:00:00.0000000Z,2017-04-11T00:07:25.8820000Z,2017-04-11T03:46:28.8660000Z,43.7,44.601,43.68983,44.53059,3104.34973214,142
2017-04-11T04:00:00.0000000Z,2017-04-11T08:00:00.0000000Z,2017-04-11T04:05:17.8950000Z,2017-04-11T07:51:34.6200000Z,44.4678,44.4678,44.0,44.29508,483.40847539,135
2017-04-11T08:00:00.0000000Z,2017-04-11T12:00:00.0000000Z,2017-04-11T08:03:00.6430000Z,2017-04-11T11:59:28.4080000Z,44.13019,44.4,43.72,43.72,1198.44950955,221
2017-04-11T12:00:00.0000000Z,2017-04-11T16:00:00.0000000Z,2017-04-11T12:00:34.9180000Z,2017-04-11T15:59:15.0860000Z,43.7201,44.49998,43.53001,43.66001,3331.79781511,437
2017-04-11T16:00:00.0000000Z,2017-04-11T20:00:00.0000000Z,2017-04-11T16:00:21.5580000Z,2017-04-11T19:59:34.6110000Z,43.66001,44.49928,43.52,44.019,2032.88506022,270
2017-04-11T20:00:00.0000000Z,2017-04-12T00:00:00.0000000Z,2017-04-11T20:11:09.9690000Z,2017-04-11T23:58:29.8000000Z,44.01922,44.3415,43.66999,43.95189,1818.52059279,226
2017-04-12T00:00:00.0000000Z,2017-04-12T04:00:00.0000000Z,2017-04-12T00:07:49.9540000Z,2017-04-12T03:57:33.6650000Z,43.9366,44.00539,43.72006,43.72006,3927.39011702,381
2017-04-12T04:00:00.0000000Z,2017-04-12T08:00:00.0000000Z,2017-04-12T04:00:19.6380000Z,2017-04-12T07:56:25.1430000Z,43.72008,43.97479,42.92,42.92,4402.03345649,402
2017-04-12T08:00:00.0000000Z,2017-04-12T12:00:00.0000000Z,2017-04-12T08:03:57.6700000Z,2017-04-12T11:59:54.5860000Z,43.80619,44.378,42.92,43.98267,2870.16331126,326
2017-04-12T12:00:00.0000000Z,2017-04-12T16:00:00.0000000Z,2017-04-12T12:02:12.5510000Z,2017-04-12T15:52:06.3470000Z,43.9808,44.3,43.5,44.00006,1909.76666613,189
2017-04-12T16:00:00.0000000Z,2017-04-12T20:00:00.0000000Z,2017-04-12T16:02:12.3450000Z,2017-04-12T19:58:55.4440000Z,44.19149,47.94816,42.92,47.2975,12939.76037495,1065
2017-04-12T20:00:00.0000000Z,2017-04-13T00:00:00.0000000Z,2017-04-12T20:00:09.0210000Z,2017-04-12T23:56:49.3100000Z,47.29249,47.93771,42.72,46.5019,16276.77410351,1067
2017-04-13T00:00:00.0000000Z,2017-04-13T04:00:00.0000000Z,2017-04-13T00:04:16.4820000Z,2017-04-13T03:59:56.5310000Z,46.20117,48.7874,46.19999,48.7527,7250.05116795,536
2017-04-13T04:00:00.0000000Z,2017-04-13T08:00:00.0000000Z,2017-04-13T04:00:09.4610000Z,2017-04-13T07:56:52.5310000Z,48.75306,48.8,47.24003,48.00005,10511.09853283,1020
2017-04-13T08:00:00.0000000Z,2017-04-13T12:00:00.0000000Z,2017-04-13T08:01:02.0180000Z,2017-04-13T11:56:29.5580000Z,48.24761,48.8,47.5,48.05,6820.94193411,623
2017-04-13T12:00:00.0000000Z,2017-04-13T16:00:00.0000000Z,2017-04-13T12:01:04.4100000Z,2017-04-13T15:59:58.5860000Z,48.17998,50.961,47.80179,50.37002,9947.68263241,815
2017-04-13T16:00:00.0000000Z,2017-04-13T20:00:00.0000000Z,2017-04-13T16:00:17.5560000Z,2017-04-13T19:58:42.0530000Z,50.37003,50.94998,49.47258,49.886,16260.51952863,1224
2017-04-13T20:00:00.0000000Z,2017-04-14T00:00:00.0000000Z,2017-04-13T20:00:03.7970000Z,2017-04-13T23:56:27.9540000Z,49.88017,50.3,48.40063,50.0923,8446.82439153,680
2017-04-14T00:00:00.0000000Z,2017-04-14T04:00:00.0000000Z,2017-04-14T00:00:06.7990000Z,2017-04-14T03:39:30.2650000Z,49.86001,50.0156,48.111,49.0039,3186.40534759,495
2017-04-14T04:00:00.0000000Z,2017-04-14T08:00:00.0000000Z,2017-04-14T04:07:24.8220000Z,2017-04-14T07:53:57.0510000Z,49.04049,49.0405,47.82837,48.5,5052.93251445,445
2017-04-14T08:00:00.0000000Z,2017-04-14T12:00:00.0000000Z,2017-04-14T08:02:26.6520000Z,2017-04-14T11:53:07.3730000Z,48.7861,49.45739,48.31618,48.48962,2785.75644088,447
2017-04-14T12:00:00.0000000Z,2017-04-14T16:00:00.0000000Z,2017-04-14T12:01:51.7690000Z,2017-04-14T15:56:09.3120000Z,48.26158,48.87931,46.56381,47.09986,13654.92205519,1272
2017-04-14T16:00:00.0000000Z,2017-04-14T20:00:00.0000000Z,2017-04-14T16:00:06.8580000Z,2017-04-14T19:56:24.5420000Z,47.08539,47.66132,46.99964,47.06009,5800.38546693,402
2017-04-14T20:00:00.0000000Z,2017-04-15T00:00:00.0000000Z,2017-04-14T20:02:02.4180000Z,2017-04-14T23:59:38.7340000Z,47.37319,48.13194,46.8,47.33002,3033.58155212,455
2017-04-15T00:00:00.0000000Z,2017-04-15T04:00:00.0000000Z,2017-04-15T00:02:18.0120000Z,2017-04-15T03:39:12.7450000Z,47.83868,47.92892,47.05008,47.64527,806.67851369,167
2017-04-15T04:00:00.0000000Z,2017-04-15T08:00:00.0000000Z,2017-04-15T04:37:42.5790000Z,2017-04-15T07:59:52.3280000Z,47.60928,48.5,47.07411,48.12108,556.77914837,154
2017-04-15T08:00:00.0000000Z,2017-04-15T12:00:00.0000000Z,2017-04-15T08:01:23.8130000Z,2017-04-15T11:54:30.4950000Z,48.44034,48.49569,47.7885,48.24843,1165.85320124,136
2017-04-15T12:00:00.0000000Z,2017-04-15T16:00:00.0000000Z,2017-04-15T12:12:29.8110000Z,2017-04-15T15:52:56.8110000Z,47.86163,48.16271,47.22001,47.49964,630.26213545,93
2017-04-15T16:00:00.0000000Z,2017-04-15T20:00:00.0000000Z,2017-04-15T16:04:51.4790000Z,2017-04-15T19:59:51.4400000Z,47.49979,49.6,47.2773,49.00001,4456.4872859,559
2017-04-15T20:00:00.0000000Z,2017-04-16T00:00:00.0000000Z,2017-04-15T20:00:08.4300000Z,2017-04-15T23:38:32.7400000Z,49.0,49.54999,47.70094,49.3289,4963.52701071,555
2017-04-16T00:00:00.0000000Z,2017-04-16T04:00:00.0000000Z,2017-04-16T00:04:30.9680000Z,2017-04-16T03:31:13.9650000Z,48.75013,48.93949,48.2897,48.40049,331.85457309,82
2017-04-16T04:00:00.0000000Z,2017-04-16T08:00:00.0000000Z,2017-04-16T04:05:26.7670000Z,2017-04-16T07:53:32.8700000Z,48.8932,49.0,48.45,48.60509,1013.3767702,219
2017-04-16T08:00:00.0000000Z,2017-04-16T12:00:00.0000000Z,2017-04-16T08:08:51.5310000Z,2017-04-16T11:58:00.6340000Z,48.70295,48.7384,48.1127,48.1733,793.49795155,137
2017-04-16T12:00:00.0000000Z,2017-04-16T16:00:00.0000000Z,2017-04-16T12:06:18.7070000Z,2017-04-16T15:59:32.4770000Z,48.0704,48.99599,47.90001,48.59929,1234.75817815,175
2017-04-16T16:00:00.0000000Z,2017-04-16T20:00:00.0000000Z,2017-04-16T16:11:46.3040000Z,2017-04-16T19:54:19.5860000Z,48.31822,48.78709,47.8232,47.99,1033.01291467,202
2017-04-16T20:00:00.0000000Z,2017-04-17T00:00:00.0000000Z,2017-04-16T20:01:35.7490000Z,2017-04-16T23:58:13.0150000Z,47.91013,48.58784,47.5,48.55612,1393.08788232,192
2017-04-17T00:00:00.0000000Z,2017-04-17T04:00:00.0000000Z,2017-04-17T00:05:21.4830000Z,2017-04-17T03:58:42.4420000Z,48.11168,48.5,48.04001,48.21951,933.76436152,146
2017-04-17T04:00:00.0000000Z,2017-04-17T08:00:00.0000000Z,2017-04-17T04:04:20.7820000Z,2017-04-17T07:30:19.8510000Z,48.04009,48.38927,47.52,48.0502,4151.87522998,294
2017-04-17T08:00:00.0000000Z,2017-04-17T12:00:00.0000000Z,2017-04-17T08:00:15.5800000Z,2017-04-17T11:59:29.4780000Z,48.32143,48.39,47.82006,48.29998,1070.7019233,127
2017-04-17T12:00:00.0000000Z,2017-04-17T16:00:00.0000000Z,2017-04-17T12:01:04.5550000Z,2017-04-17T15:56:10.6570000Z,48.3,48.98004,48.00621,48.54904,4767.97009452,519
2017-04-17T16:00:00.0000000Z,2017-04-17T20:00:00.0000000Z,2017-04-17T16:00:30.8240000Z,2017-04-17T19:58:16.4740000Z,48.54627,48.76922,47.85007,48.48907,2107.03372857,259
2017-04-17T20:00:00.0000000Z,2017-04-18T00:00:00.0000000Z,2017-04-17T20:02:31.8440000Z,2017-04-17T23:55:57.9290000Z,48.48479,48.48997,47.5,47.8,5633.83964255,453
2017-04-18T00:00:00.0000000Z,2017-04-18T04:00:00.0000000Z,2017-04-18T00:03:17.9970000Z,2017-04-18T03:56:01.9630000Z,47.80147,48.50002,47.61293,48.44358,3986.64490104,380
2017-04-18T04:00:00.0000000Z,2017-04-18T08:00:00.0000000Z,2017-04-18T04:00:12.3280000Z,2017-04-18T07:58:30.8090000Z,48.27001,48.4797,47.925,48.34941,2677.99693412,338
2017-04-18T08:00:00.0000000Z,2017-04-18T12:00:00.0000000Z,2017-04-18T08:00:06.5730000Z,2017-04-18T11:58:19.8360000Z,48.34894,49.269,48.19816,49.0,8018.93597155,760
2017-04-18T12:00:00.0000000Z,2017-04-18T16:00:00.0000000Z,2017-04-18T12:01:10.5400000Z,2017-04-18T15:59:37.4590000Z,48.99844,50.7348,48.7558,49.8875,14999.16209573,1396
2017-04-18T16:00:00.0000000Z,2017-04-18T20:00:00.0000000Z,2017-04-18T16:00:04.6320000Z,2017-04-18T19:43:04.5590000Z,49.8874,50.25139,49.10022,49.52009,4366.93140343,540
2017-04-18T20:00:00.0000000Z,2017-04-19T00:00:00.0000000Z,2017-04-18T20:00:55.0880000Z,2017-04-18T23:59:53.9530000Z,49.6,50.0,49.5,49.9084,3891.51448191,423
2017-04-19T00:00:00.0000000Z,2017-04-19T04:00:00.0000000Z,2017-04-19T00:12:15.3490000Z,2017-04-19T03:59:23.8090000Z,49.90853,50.44879,49.59824,49.94389,2675.59265154,358
2017-04-19T04:00:00.0000000Z,2017-04-19T08:00:00.0000000Z,2017-04-19T04:11:45.6410000Z,2017-04-19T07:59:09.4350000Z,49.97429,50.1805,49.4,49.94998,4561.29358652,485
2017-04-19T08:00:00.0000000Z,2017-04-19T12:00:00.0000000Z,2017-04-19T08:04:21.9680000Z,2017-04-19T11:58:52.5060000Z,49.94998,50.21989,49.5479,50.21989,1586.8624927,250
2017-04-19T12:00:00.0000000Z,2017-04-19T16:00:00.0000000Z,2017-04-19T12:00:03.7490000Z,2017-04-19T15:58:03.0110000Z,50.16989,50.34,49.58162,50.3028,1320.10426662,320
2017-04-19T16:00:00.0000000Z,2017-04-19T20:00:00.0000000Z,2017-04-19T16:02:04.5830000Z,2017-04-19T19:59:55.6680000Z,50.28469,50.32999,49.45,49.78859,3349.50914669,412
2017-04-19T20:00:00.0000000Z,2017-04-20T00:00:00.0000000Z,2017-04-19T20:09:00.3140000Z,2017-04-19T23:59:59.2040000Z,49.7462,49.82989,45.27637,48.0,15055.98397173,1223
2017-04-20T00:00:00.0000000Z,2017-04-20T04:00:00.0000000Z,2017-04-20T00:00:10.7550000Z,2017-04-20T03:58:11.8240000Z,48.00001,48.89999,47.5,47.79998,8428.36428754,780
2017-04-20T04:00:00.0000000Z,2017-04-20T08:00:00.0000000Z,2017-04-20T04:00:54.4950000Z,2017-04-20T07:58:42.0030000Z,47.79998,49.0,47.79998,48.8997,3600.06166456,205
2017-04-20T08:00:00.0000000Z,2017-04-20T12:00:00.0000000Z,2017-04-20T08:03:25.3310000Z,2017-04-20T11:56:21.7340000Z,48.70069,48.88439,48.25005,48.31529,1066.85267333,83
2017-04-20T12:00:00.0000000Z,2017-04-20T16:00:00.0000000Z,2017-04-20T12:07:27.4150000Z,2017-04-20T15:57:31.5270000Z,48.3219,48.81,48.0,48.544,3252.02179297,269
2017-04-20T16:00:00.0000000Z,2017-04-20T20:00:00.0000000Z,2017-04-20T16:10:55.4940000Z,2017-04-20T19:57:10.6280000Z,48.47698,49.55,47.25802,49.55,8175.48892047,554
2017-04-20T20:00:00.0000000Z,2017-04-21T00:00:00.0000000Z,2017-04-20T20:01:52.3610000Z,2017-04-20T23:54:17.8510000Z,48.95317,49.49,48.512,49.31,2840.94931733,234
2017-04-21T00:00:00.0000000Z,2017-04-21T04:00:00.0000000Z,2017-04-21T00:02:12.8240000Z,2017-04-21T03:59:15.9200000Z,49.3399,49.44,48.7995,48.9979,3528.05071464,271
2017-04-21T04:00:00.0000000Z,2017-04-21T08:00:00.0000000Z,2017-04-21T04:01:35.7540000Z,2017-04-21T07:59:32.4130000Z,48.9989,49.1,48.80262,48.95019,7145.48550009,436
2017-04-21T08:00:00.0000000Z,2017-04-21T12:00:00.0000000Z,2017-04-21T08:00:08.6730000Z,2017-04-21T11:59:30.8240000Z,48.95027,49.44998,48.40757,48.76627,1860.04160508,184
2017-04-21T12:00:00.0000000Z,2017-04-21T16:00:00.0000000Z,2017-04-21T12:00:48.8650000Z,2017-04-21T15:55:04.3080000Z,48.76068,49.35,48.2,49.19949,3783.43436453,275
2017-04-21T16:00:00.0000000Z,2017-04-21T20:00:00.0000000Z,2017-04-21T16:02:11.5550000Z,2017-04-21T19:50:04.3280000Z,49.17492,49.17492,48.0,48.27343,3452.37377776,145
2017-04-21T20:00:00.0000000Z,2017-04-22T00:00:00.0000000Z,2017-04-21T20:04:43.9940000Z,2017-04-21T23:56:17.3520000Z,48.34098,48.74975,48.1,48.20003,2042.90557548,124
2017-04-22T00:00:00.0000000Z,2017-04-22T04:00:00.0000000Z,2017-04-22T00:00:55.6950000Z,2017-04-22T03:51:51.9500000Z,48.20006,48.60484,47.5,48.5472,2935.81833159,159
2017-04-22T04:00:00.0000000Z,2017-04-22T08:00:00.0000000Z,2017-04-22T04:09:05.1740000Z,2017-04-22T07:44:31.7340000Z,48.44199,48.5053,48.105,48.25,440.40535854,43
2017-04-22T08:00:00.0000000Z,2017-04-22T12:00:00.0000000Z,2017-04-22T08:27:38.9870000Z,2017-04-22T11:52:51.4670000Z,48.30001,48.7465,48.2,48.61999,619.48298852,63
2017-04-22T12:00:00.0000000Z,2017-04-22T16:00:00.0000000Z,2017-04-22T12:00:13.9450000Z,2017-04-22T15:54:34.3860000Z,48.20868,48.69992,48.2,48.54942,1298.93309657,175
2017-04-22T16:00:00.0000000Z,2017-04-22T20:00:00.0000000Z,2017-04-22T16:04:10.3110000Z,2017-04-22T19:59:01.4990000Z,48.40008,48.67949,47.51001,48.59964,4016.52453289,250
2017-04-22T20:00:00.0000000Z,2017-04-23T00:00:00.0000000Z,2017-04-22T20:03:49.4210000Z,2017-04-22T23:54:25.4960000Z,48.5368,48.6,48.20001,48.20001,2020.18633662,273
2017-04-23T00:00:00.0000000Z,2017-04-23T04:00:00.0000000Z,2017-04-23T00:00:01.9890000Z,2017-04-23T03:52:52.7720000Z,48.20005,48.74,47.9,48.51489,2586.15821603,297
2017-04-23T04:00:00.0000000Z,2017-04-23T08:00:00.0000000Z,2017-04-23T04:05:31.6980000Z,2017-04-23T07:56:55.4240000Z,48.3758,48.70989,47.60001,48.37999,3683.26457184,225
2017-04-23T08:00:00.0000000Z,2017-04-23T12:00:00.0000000Z,2017-04-23T08:01:46.5760000Z,2017-04-23T11:57:04.8860000Z,48.37932,48.5,47.62783,48.00003,1001.13484331,162
2017-04-23T12:00:00.0000000Z,2017-04-23T16:00:00.0000000Z,2017-04-23T12:04:20.2270000Z,2017-04-23T15:58:02.9800000Z,48.00003,48.4645,47.71011,48.3629,1891.36983917,253
2017-04-23T16:00:00.0000000Z,2017-04-23T20:00:00.0000000Z,2017-04-23T16:01:22.0080000Z,2017-04-23T19:55:10.3530000Z,48.3499,48.6,48.03026,48.55999,3431.71501654,257
2017-04-23T20:00:00.0000000Z,2017-04-24T00:00:00.0000000Z,2017-04-23T20:05:05.8260000Z,2017-04-23T23:59:19.4020000Z,48.55999,48.69998,48.25162,48.50386,1561.74871333,193
2017-04-24T00:00:00.0000000Z,2017-04-24T04:00:00.0000000Z,2017-04-24T00:00:09.9620000Z,2017-04-24T03:58:54.9820000Z,48.68,49.87149,48.40015,49.3,6842.83781096,458
2017-04-24T04:00:00.0000000Z,2017-04-24T08:00:00.0000000Z,2017-04-24T04:03:07.8490000Z,2017-04-24T07:53:15.6120000Z,49.30002,49.84936,49.29996,49.49997,1652.14660199,153
2017-04-24T08:00:00.0000000Z,2017-04-24T12:00:00.0000000Z,2017-04-24T08:03:35.6530000Z,2017-04-24T11:59:47.5890000Z,49.23142,50.0,49.23142,49.89998,4323.6621768,378
2017-04-24T12:00:00.0000000Z,2017-04-24T16:00:00.0000000Z,2017-04-24T12:00:04.2430000Z,2017-04-24T15:59:19.9730000Z,49.89998,50.0,49.55,49.86998,3951.3438045,348
2017-04-24T16:00:00.0000000Z,2017-04-24T20:00:00.0000000Z,2017-04-24T16:03:49.8850000Z,2017-04-24T19:57:41.5410000Z,49.87,50.34,49.64,49.84499,12973.71867448,743
2017-04-24T20:00:00.0000000Z,2017-04-25T00:00:00.0000000Z,2017-04-24T20:00:22.3790000Z,2017-04-24T23:59:10.5960000Z,49.65423,49.99,49.55,49.56132,2151.83740353,268
2017-04-25T00:00:00.0000000Z,2017-04-25T04:00:00.0000000Z,2017-04-25T00:02:31.9630000Z,2017-04-25T03:58:51.9100000Z,49.89998,50.34,49.5512,49.96729,2985.68236361,355
2017-04-25T04:00:00.0000000Z,2017-04-25T08:00:00.0000000Z,2017-04-25T04:04:16.3240000Z,2017-04-25T07:36:17.6960000Z,49.72078,50.25,49.55001,49.60486,3049.04827001,278
2017-04-25T08:00:00.0000000Z,2017-04-25T12:00:00.0000000Z,2017-04-25T08:09:14.7610000Z,2017-04-25T11:58:35.9600000Z,49.99995,50.48999,49.83,49.83,5378.72667111,398
2017-04-25T12:00:00.0000000Z,2017-04-25T16:00:00.0000000Z,2017-04-25T12:00:07.5190000Z,2017-04-25T15:58:10.5010000Z,49.82998,50.15996,49.60037,49.9001,6710.04044601,437
2017-04-25T16:00:00.0000000Z,2017-04-25T20:00:00.0000000Z,2017-04-25T16:05:25.2740000Z,2017-04-25T19:59:58.7530000Z,49.97998,50.39888,49.90531,50.00001,3929.41142925,328
2017-04-25T20:00:00.0000000Z,2017-04-26T00:00:00.0000000Z,2017-04-25T20:00:02.6540000Z,2017-04-25T23:59:37.4750000Z,50.0,50.17759,49.7599,49.9,1468.05201395,194
2017-04-26T00:00:00.0000000Z,2017-04-26T04:00:00.0000000Z,2017-04-26T00:01:31.9130000Z,2017-04-26T03:58:49.9410000Z,49.88999,50.39018,49.80094,49.99,3136.02350061,333
2017-04-26T04:00:00.0000000Z,2017-04-26T08:00:00.0000000Z,2017-04-26T04:00:49.3290000Z,2017-04-26T07:56:20.6140000Z,49.99,50.4,49.90049,50.37,4978.48423008,399
2017-04-26T08:00:00.0000000Z,2017-04-26T12:00:00.0000000Z,2017-04-26T08:02:33.0600000Z,2017-04-26T11:58:15.0000000Z,50.36962,52.0,50.22579,51.96933,10974.06799166,876
2017-04-26T12:00:00.0000000Z,2017-04-26T16:00:00.0000000Z,2017-04-26T12:00:09.8590000Z,2017-04-26T15:59:47.1410000Z,51.9,53.18976,51.82,53.14965,22724.50447043,1290
2017-04-26T16:00:00.0000000Z,2017-04-26T20:00:00.0000000Z,2017-04-26T16:00:32.4040000Z,2017-04-26T19:58:56.5600000Z,53.0651,54.2,52.7509,54.15459,11344.2731694,744
2017-04-26T20:00:00.0000000Z,2017-04-27T00:00:00.0000000Z,2017-04-26T20:00:02.0210000Z,2017-04-26T23:54:38.5500000Z,54.13689,54.2,52.86036,53.24,10268.31500544,520
2017-04-27T00:00:00.0000000Z,2017-04-27T04:00:00.0000000Z,2017-04-27T00:00:18.7100000Z,2017-04-27T03:55:51.8410000Z,52.99999,53.59982,52.01098,53.52,5470.99851002,270
2017-04-27T04:00:00.0000000Z,2017-04-27T08:00:00.0000000Z,2017-04-27T04:00:02.2600000Z,2017-04-27T07:58:03.6250000Z,52.93126,55.98997,52.93126,55.8498,14437.67219925,703
2017-04-27T08:00:00.0000000Z,2017-04-27T12:00:00.0000000Z,2017-04-27T08:00:59.0330000Z,2017-04-27T11:59:55.2240000Z,55.82948,58.732,55.34032,58.731,21544.93359041,1137
2017-04-27T12:00:00.0000000Z,2017-04-27T16:00:00.0000000Z,2017-04-27T12:00:05.8990000Z,2017-04-27T15:59:33.1610000Z,58.753,61.39999,54.8,59.0206,31550.8279251,1656
2017-04-27T16:00:00.0000000Z,2017-04-27T20:00:00.0000000Z,2017-04-27T16:00:28.6930000Z,2017-04-27T19:52:50.5670000Z,59.69938,60.23994,59.05,59.9,7555.38234347,549
2017-04-27T20:00:00.0000000Z,2017-04-28T00:00:00.0000000Z,2017-04-27T20:09:40.3210000Z,2017-04-27T23:59:27.1180000Z,59.75702,63.05572,59.75702,62.999,17387.80245071,1132
2017-04-28T00:00:00.0000000Z,2017-04-28T04:00:00.0000000Z,2017-04-28T00:00:00.8980000Z,2017-04-28T03:59:44.7900000Z,62.59071,65.99999,62.5,64.20072,17782.56332009,1408
2017-04-28T04:00:00.0000000Z,2017-04-28T08:00:00.0000000Z,2017-04-28T04:00:47.4560000Z,2017-04-28T07:59:49.9150000Z,64.80839,68.49981,63.67421,67.76699,19855.92239398,2071
